ID,email,name,address1,address2,state,city,country,website,hours,phone,zip,lat,lon
1038,csteele@heliospectra.com,Marijuana Venture Magazine,"SIK, Frans Perssons väg 6",Test Address Line 2,Göteborg,Delsjömotet,Sweden,www.example.com,9AM - 5PM Monday - Friday - Except Holidays,011--801-000-0000,SE-412 76,57.6827145,12.0302828
728,Themabp@rambler.ru,Sweet Lime,Generala Tuleneva street. 7/2 269,Test Address Line 2,Dealer,Moscow,Russia,www.example.com,9AM - 5PM Monday - Friday - Except Holidays,011--801-000-0000,117465,55.621704,37.485855
852,Conflo2004@hotmail.com,Grow RI Newport,35 Griffin Grove,Test Address Line 2,Dealer,Levenshulme,United Kingdom,www.example.com,9AM - 5PM Monday - Friday - Except Holidays,011--801-000-0000,M19 2QQ,53.4397258,-2.189767
147,dennis@drehandel.de,Amazon FBA,Libauer Str. 17,Test Address Line 2,Berlin,Berlin,Germany,www.example.com,9AM - 5PM Monday - Friday - Except Holidays,011--801-000-0000,10245,52.5091134,13.4540036
860,martinew@gerbera.com,New England Hydroponics,P.O. Box 3,Test Address Line 2,Dealer,AA Aalsmeer,Netherlands,www.example.com,9AM - 5PM Monday - Friday - Except Holidays,011--801-000-0000,1430,52.3505505,4.8496748
397,Growshop@plantator.com.pl,All Ways Hydro,ul. Poznanska 49,Test Address Line 2,Dealer,Wiorek,Poland,www.example.com,9AM - 5PM Monday - Friday - Except Holidays,011--801-000-0000,61-160,52.3036778,16.908081
860,martinew@gerbera.com,East Coast Hydro,Dwarsweg 15,Test Address Line 2,Dealer,PL De Kwakel,Netherlands,www.example.com,9AM - 5PM Monday - Friday - Except Holidays,011--801-000-0000,1424,52.2293971,4.7558489
808,angharadblayney@gmail.com,Planet Natural,41 High Cross Lane,Test Address Line 2,South Wales,Newport,Wales,www.example.com,9AM - 5PM Monday - Friday - Except Holidays,011--801-000-0000,NP10 9BG,51.5842416,-3.0381256
1021,wini@grow.de,MethodSeven Sales,Liebenauer Str. 19a,Test Address Line 2,Hessen,Liebenau,Austria,www.example.com,9AM - 5PM Monday - Friday - Except Holidays,011--801-000-0000,34396,51.49179,9.27074
374,info@semenakonopi.cz,Hydro 101,Raisova 15,Test Address Line 2,Dealer,Usti nad Labem,Czech Republic,www.example.com,9AM - 5PM Monday - Friday - Except Holidays,011--801-000-0000,400 03,50.6573787,14.0477802
317,originalgrowshop@gmail.com,Northern Lights Gardening,Palackeho 203,Test Address Line 2,Dealer,Marianske Lazne,Czech Republic,www.example.com,9AM - 5PM Monday - Friday - Except Holidays,011--801-000-0000,35301,49.955867,12.7095398
324,pawelpiotrdtv@hotmail.com,Dayton Hydro,Gustawa Morcinka 5/73,Test Address Line 2,Dealer,Skoczow,Poland,www.example.com,9AM - 5PM Monday - Friday - Except Holidays,011--801-000-0000,43-430,49.7942158,18.7864815
1048,helena.urbankova@mazar.cz,Method Seven,Mathonova 20,Test Address Line 2,Dealer,Brno,Czech Republic,www.example.com,9AM - 5PM Monday - Friday - Except Holidays,011--801-000-0000,61300,49.2139487,16.6232335
405,osijek@igrow.com.hr,Happy Harvesters (AZ),Hrvatske Republike 43,Test Address Line 2,Dealer,Osijek,Croatia,www.example.com,9AM - 5PM Monday - Friday - Except Holidays,011--801-000-0000,31000,45.5582336,18.6767844
269,jorge@plantasur.com,Mother Nature Hydroponics,Poligono Industrial Asegra C/Sierra De Lujar 1,Test Address Line 2,Granada,Peligros,Spain,www.example.com,9AM - 5PM Monday - Friday - Except Holidays,011--801-000-0000,18210,37.22824,-3.62632
372,miramarhydro@yahoo.com,Indoor Eden,5360 Marengo Ave Apt. 44,Test Address Line 2,California,La Mesa,United States,www.example.com,9AM - 5PM Monday - Friday - Except Holidays,011--801-000-0000,91942,32.776386,-117.023529
385,ryan.acosta@sdhydroponics.com,Placebo Sårl,645 Marsat Ct. #101,Test Address Line 2,California,Chula Vista,United States,www.example.com,9AM - 5PM Monday - Friday - Except Holidays,011--801-000-0000,91911,32.6005372,-117.0818294
1035,gene@gene.com,Grace's Gardening,1951 E Roger Rd,Test Address Line 2,Arizona,Tucson,United States,www.example.com,9AM - 5PM Monday - Friday - Except Holidays,011--801-000-0000,85719,32.2794917,-110.9429131
1010,kartika@growershouse.com,Aurora Hydroponics,1501 E. 21st St.,Test Address Line 2,Arizona,Tuscon,United States,www.example.com,9AM - 5PM Monday - Friday - Except Holidays,011--801-000-0000,85719,32.2085463,-110.9486531
960,Chaselancaster.pk@gmail.com,C.A.R.E.,P.O. Box 13549,Test Address Line 2,Texas,Austin,United States,www.example.com,9AM - 5PM Monday - Friday - Except Holidays,011--801-000-0000,78711,30.2781094,-97.738445
476,troy@bihydro.com,Hindmarsh Hydroponics AU,4201 South Congress,Test Address Line 2,Texas,Austin,United States,www.example.com,9AM - 5PM Monday - Friday - Except Holidays,011--801-000-0000,78745,30.2205088,-97.7648499
1353,chris.gatorhydro@gmail.com,West Coast Hydroponics,4460 SW 35th Terrace,Test Address Line 2,Florida,Gainsville,United States,www.example.com,9AM - 5PM Monday - Friday - Except Holidays,011--801-000-0000,32608,29.611205,-82.375556
212,Jmarie1217@yahoo.com,Happy Harvesters,8438 timber bridge,Test Address Line 2,Texas,San Antonio,United States,www.example.com,9AM - 5PM Monday - Friday - Except Holidays,011--801-000-0000,78250,29.494422,-98.654889
1245,JessicaVivian8@yahoo.com,Green Thumb Organics,1313 West Church Street,Test Address Line 2,New York,Deland,United States,www.example.com,9AM - 5PM Monday - Friday - Except Holidays,011--801-000-0000,32720,29.030892,-81.329734
936,carolinefiane@gmail.com,Cultivation Innovations,Urbinizacion Caleta alta 19,Test Address Line 2,Las Palmas,Caleta De Fuste,Spain,www.example.com,9AM - 5PM Monday - Friday - Except Holidays,011--801-000-0000,35610,28.3968004,-13.8638232
779,rpoort@bigpond.net.au,Growsystem GmbH Oberbüren,22 Chris Drive,Test Address Line 2,VC,Lilydale,Australia,www.example.com,9AM - 5PM Monday - Friday - Except Holidays,011--801-000-0000,3140,-37.7475029,145.3507634
794,info@Bardo.com,Mark's Hydroponics And Organic Gardening,4/20 Sunset Ave.,Test Address Line 2,VC,Barrack Heights,Australia,www.example.com,9AM - 5PM Monday - Friday - Except Holidays,011--801-000-0000,2528,-34.560553,150.85795
1152,info@growguru.co.za,Solos Grow Shop,"74 3rd Avenue, Newton Park",Test Address Line 2,Dealer,Port Elizabeth,South Africa,www.example.com,9AM - 5PM Monday - Friday - Except Holidays,011--801-000-0000,6045,-33.95235,25.56755
392,ctutun@gmail.com,Indoor Plant Kingdom LLC,8 Stock Farm Ave,Test Address Line 2,NSW,Bella Vista,Australia,www.example.com,9AM - 5PM Monday - Friday - Except Holidays,011--801-000-0000,2153,-33.739094,150.961276
393,ctutun@gmail.com,Salida Hydroponic Supply,8 Stock Farm Ave,Test Address Line 2,NSW,Bella Vista,Australia,www.example.com,9AM - 5PM Monday - Friday - Except Holidays,011--801-000-0000,2153,-33.739094,150.961276
477,alister@oz.com,Green Acres Hydroponics AU,P.O. Box 146,Test Address Line 2,NSW,Kenthurst,Australia,www.example.com,9AM - 5PM Monday - Friday - Except Holidays,011--801-000-0000,2156,-33.6611485,151.0052512
